192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.379 urt=0.379
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.377 urt=0.377
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.381 urt=0.381
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.380 urt=0.380
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.377 urt=0.376
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.382 urt=0.382
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.377 urt=0.376
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.389 urt=0.388
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.382 urt=0.382
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.376 urt=0.376
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.383 urt=0.383
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.390 urt=0.389
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.381 urt=0.381
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.390 urt=0.389
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.389 urt=0.388
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.391 urt=0.390
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.391 urt=0.390
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.379 urt=0.379
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.379 urt=0.379
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.409 urt=0.408
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.414 urt=0.414
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.426 urt=0.425
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.398 urt=0.398
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.452 urt=0.451
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.470 urt=0.470
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.471 urt=0.471
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.471 urt=0.471
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.461 urt=0.462
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.461 urt=0.462
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.471 urt=0.470
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.408 urt=0.408
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.454 urt=0.455
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.416 urt=0.416
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.403 urt=0.403
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.458 urt=0.458
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.457 urt=0.457
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.459 urt=0.459
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.407 urt=0.407
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.475 urt=0.475
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.412 urt=0.411
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.478 urt=0.478
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.411 urt=0.411
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.408 urt=0.408
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.476 urt=0.476
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.416 urt=0.416
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.466 urt=0.466
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.410 urt=0.410
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.411 urt=0.411
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.411 urt=0.411
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.456 urt=0.456
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.412 urt=0.412
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.421 urt=0.420
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.476 urt=0.475
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.477 urt=0.477
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.476 urt=0.475
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.488 urt=0.487
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.431 urt=0.431
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.460 urt=0.460
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.476 urt=0.476
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.463 urt=0.463
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.508 urt=0.508
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.515 urt=0.515
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.466 urt=0.466
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.524 urt=0.523
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.527 urt=0.527
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.480 urt=0.479
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.471 urt=0.471
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.474 urt=0.474
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.478 urt=0.477
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.476 urt=0.476
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.476 urt=0.476
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.532 urt=0.531
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.473 urt=0.473
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.562 urt=0.562
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.506 urt=0.507
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.570 urt=0.571
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.549 urt=0.550
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.506 urt=0.506
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.509 urt=0.509
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.506 urt=0.507
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.515 urt=0.515
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.511 urt=0.511
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.509 urt=0.509
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.517 urt=0.517
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.527 urt=0.527
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.516 urt=0.516
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.569 urt=0.569
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.524 urt=0.524
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.514 urt=0.514
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.566 urt=0.566
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.567 urt=0.567
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.514 urt=0.514
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.513 urt=0.514
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.512 urt=0.512
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.524 urt=0.524
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.512 urt=0.512
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.577 urt=0.577
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.518 urt=0.517
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.568 urt=0.568
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.525 urt=0.525
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.512 urt=0.512
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.511 urt=0.511
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.516 urt=0.516
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.515 urt=0.515
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.525 urt=0.525
